,index,chronicle,hover,raw_location,belong_date,true_place,address,geonames_id,lat,lng,country,chronicle_loc,chronicle_loc_bin
3038,#facs_23_r1l9,1796_Purm_Louw_04,"en de Overledenen te zamen 118, Menschen,<br>5<br>Kronijk van <b>Purmerende</b><br>1779 Vervolg op 't voorige Jaar! van de andere z#<br>Op de dingsdaagsche Kaasmarkt is op den<br>10e en 17 Augs de <b>Noord Holl: </b>Kaas  de wel#<br>ke in 't vorige jaar Voor Ƒ 12, 43, en 14 gulden<br>het 100 lb verkogt werd; op deze daegen<br>voor Ƒ 7, 8, 9 tot 9½ 't 100 lb: verkogt, om<br>reden dat de Kou van <b>Frankrijk</b> boven<br>de 5pr Cent aan 't Convoij van inkomende",Noord Holl:,1779-08-17,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3039,#facs_79_r3l14,1796_Purm_Louw_04,"missie gedecerneert om na Hoorn te gaan.<br>Alzoo 'er aanschrijvinge door Hun Ed Moog:<br>de Gecomm: Raaden van 't Nr Qr, aan de Bur¬<br>ger Krijgsraaden, en Societijten en Gemeen¬<br>schappen aan alle de Steeden en dorpen in<br><b>Noord Holl:</b>, waar dezelve haar bevonden<br>was geschied; Om 2 of meerdere Leeden uijt<br>het midden van de Voorgem: Collegiën na <b>Hoorn</b><br>te zenden, Om over het oprigten van een Ge¬<br>waepend Burger Corps of Leegertje in <b>Noord - </b><br><b>Holland</b> op te regten, te raadpleegen; - Waar",Noord Holl:,1787-08-20,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3040,#facs_91_r3l17,1796_Purm_Louw_04,"d' Hr Simon Appel Capitijn van 't Geele Vaandel<br>heefd daar voor bedankt, en was Geexcuseerd omdat<br>Hij mede als Capitijn van 't Genootschap uijtgetrokken is,<br>Adam Lugtig heefd mede als Capit: van 't Witte Vaan¬<br>del bedankt, om dat Hij een der Commissarissen<br>van het <b>Noord Holl: </b>Defentie Weezen geweest is,<br>Jacob Wormer Capit: onder het Blauwe Vaandel,<br>Berend Suidema Luijtent  onder het geele Vaandel,<br>Sijverd van der Burgh Luijtt  onder het witte Vaandel,<br>Claas Schoors Luijtt, onder het Blauwe Vaandel,<br>deze Hr Schoorl is Excerseerende Lid van",Noord Holl:,1787-10-01,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3041,#facs_129_r1l15,1796_Purm_Louw_04,"29 dito Wanneer de Heeren Tamboer, en<br>Peereboom na <b>Hoorn</b> in de Commissie<br>Wegens de zaak van de Geweezene Se¬<br>cretaris, B: Blok aldaar waaren, zoo<br>werden die Heeren geïnformeert dat<br>er geene der <b>Noord Holl: </b>Steeden,<br>eene deputatie om Z D H op zijne<br>Geboorte Dag te filiciteeren zou¬<br>den afgezonden werden na<b> 'S Hage</b>,<br>Zoo hebben deze voorgem: Heeren<br>mede van deeze Commissie afgezien;",Noord Holl:,1788-02-29,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3042,#facs_31_r1l33,1796_Purm_Louw_05,"thans regeerende Burgemeester Van Slijp#<br>aanliepen, waar door hij deze Ongenade<br>op den hals, tot genoegzaam ruiwien van<br>zijne Huijshoudinge heefd gehaald.<br>Door de Heeren dewelke het Defentie<br>weezen, van<b> Noord Holl:</b> is geädministree#<br>geweest, is uijt haar aller Naam een re¬<br>quest aan de Staat: van Holland, door de<br>President van deze geweezene Commiss##<br>zijnde de Hr en Mr Jan van Straalen ge¬<br>presenteerd, om meede onder de Generaele",Noord Holl:,1788-07-01,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3043,#facs_31_r2l27,1796_Purm_Louw_05,"Welk Advies van het Hof door Hun<br>Ed: Gr Mogende Geconfirmeerd is geworden,<br>Waar op de Heer Adam Lugtig zijnde ge¬<br>weest Burgemr Vroedschap, en Thezaurier<br>van deze stad, en eene van de Heeren van 't<br>voorgem: <b>Noord Holl:</b> Defentie Weezen<br>Hem op den 27 Meij geretireerd heefd uijt<br>deze Stad na de prov: van <b>Groningen</b>, om<br>de Poursuites of vervolgingen van den <br>Fiscaal in Cas Crimineel provisiöneel te<br>ontwijken, en Hem te informeeren",Noord Holl:,1788-07-01,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3044,#facs_91_r3l7,1796_Purm_Louw_05,"Kronijk van <b>Purmerende</b><br>1794<br>in de Maand van Novb zijn alhier veele Ingezeetenen<br>wegens den Oorlog uijt de andere prov:, als uijt <b>Elburg</b><br><b>deventer</b>, <b>Nimweg</b>: <b>Aarnhem</b>, <b>Utregt</b> kenz: in <b>Holl</b>:<br>en ook veele in <b>Noord Holl:</b> komen vlugten, in deze<br>Stad zijn 2 Huijsh: als een uijt <b>Elburg</b>, en een uijt <b>Naer¬</b><br><b>den</b>, en zommige gegoede particul: daar eenige Huijzen<br>en ande kamers bij de Burgers huurden het Vlugte was ##<br>Het Slagtvleesch werd voor 3 a 3 ½ St. het beste verkogt,<br>de Varkens tot 3½ a 4 St. het pond: de 20 lb beste mid¬",Noord Holl:,1794-11-01,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3045,#facs_98_r1l53,1796_Purm_Louw_05,gen voor de Heeren van 't Defentie<br>Wezen voor de Doele te Compareeren     122.<br>-Waar op alle deze Schutters afgedankt<br>en ontslagen uijt hunne dienst werden door <br>deze Heeren en Dus werd Het Defen¬<br>tie Weezen van <b>Noord Holl:</b> vernietigd<br>vertrekkende alle deze Burger Schutters<br>wederna de plaatze hunner inwooninge<br>uijt deze Stad.         Idem<br>Register<br>Bladz:,Noord Holl:,1796-06-01,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3046,#facs_107_r3l33,1796_Purm_Louw_05,"werden.........Idem,<br>De Tweede Comp: Ruijters van het voorgem:<br>regimt aangevoerd door de Lt: Lemker, ver¬<br>zoeken aan Burgemren pr Expresse om<br>mede in Onze Stad te komen, en daar door<br>na <b>Noord Holl:</b> te vertrekken, het geen<br>den gemelde Luijtent om redenen geweij¬<br>gerd werd.......... 125,<br>Deze Comp: ruijters, komen evenwel<br>des Avonds aan de <b>Purmerpoort</b> voor de<br>Stad, en begeerden in deze Stad te komen,",Noord Holl:,1796-06-01,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3047,#facs_45_line_1568143347877_290,1796_Purm_Louw_04,"<b>horn</b>, om met eenige andere Troupen hen#<br>te vereenigen die aldaar van <b>Alkmaar</b><br>gekomen waaren, dan verders na <b>Hoorn</b><br>te Marcheeren; Onze Vrees voor de Oproeren<br>werd vrij veel verminderd zoo drae als Wij<br>zaegen dat ' er Guarnisoen in <b>Noord Holland</b><br>kwam, - Men heeft op dezen dag nog<br>Nagt geene verdere beweeginge van 't Oproe¬#<br>rig Gespuijs vernomen, zoo dat alles<br>met een Sissert is algeloopen,<br>",Noord Holland,1787-03-22,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3048,#facs_7_r4l22,1796_Purm_Louw_05,"het Stal van de doelen, hun kwaalijk bejee¬<br>gend heefd;<br>Verders is 'er meede eene Jacob Geuzinge al¬<br>daar geweest, en heefd zijn beklag gedaan aan<br>Hun Ed Mog: dat op dien tijd dat het Gewae¬<br>pend Corps van het Defentie van<b> Noord Holland</b><br>op den   Sept: 1787 tot <b>Purmerende</b> uijt mal¬<br>kanderen gescheijden waaren, en ijder na zijn<br>Huijs ging, dat eenige van dat Volk dewelke<br>na het dorp <b>Wormer </b>gingen, en de <b>Wormer</b><br>Dijk langs verbij zijne Waetermoolen passee¬",Noord Holland,1788-04-28,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3049,#facs_92_r3l17,1796_Purm_Louw_05,"Voor Eerst waeren Wij beswaard met een talrijk<br>Guarnisoen van Manschappen, ook kwae¬<br>nen daegelijks verscheijdene Comp: dewelke<br>van <b>Amdm</b> en <b>Haarlem</b> kwaemen, en des Nagts<br>alhier vertoefden; en dan weder na eenig Ver¬<br>blijf uijttrokken na<b> Noord Holland</b>, door het<br>Hoofd quartier werden Wij bezwaard met de<br>toevoer van Proviand van Levensmiddelen<br>de welke voor Menschen en de Beesten alhier<br>ingevoerd werden, dit moest alles door de gepres¬<br>te Huijslieden, zoo uijt <b>de Wormer</b>, <b>Purmer</b>¬",Noord Holland,1795-01-28,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3050,#facs_97_r2l3,1796_Purm_Louw_05,"hier in deze Stad vernietigd    Idem<br>Collecte voor Zuyderwouw, en Colhorn 120 en 290,<br>Register,<br>Bladz:<br>D<br>Defentie Weezen in <b>Noord Holland</b><br>op-gerigt, om dat te Vestigen, zoo<br>werd 'er aanschrijvinge, aan alle<br>de Steedelijke Schuttereijen Ge¬<br>nootschappen van Wapenhandel<br>aan alle de Burger Societijten",Noord Holland,1796-06-01,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3051,#facs_97_r2l9,1796_Purm_Louw_05,"op-gerigt, om dat te Vestigen, zoo<br>werd 'er aanschrijvinge, aan alle<br>de Steedelijke Schuttereijen Ge¬<br>nootschappen van Wapenhandel<br>aan alle de Burger Societijten<br>enz: gedaan, in <b>Noord Holland</b><br>om Gedeputt: uijt Hun na <b>Hoorn</b><br>tot Verkiezing van Commissarissen<br>tot bestieringe van het Defentie<br>Weezen te zenden        112 <br>-Welke Heeren uijt deze Stad na",Noord Holland,1796-06-01,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3052,#facs_103_line_10,1797_Alkm_Anon,"<br><br>stad, welke tot deze stad behoorden<br><br><br>Dk Zypheer P. Kalverdyk te <b>Noord Scherwou</b><br>C. Kraakman C. Glasekas <b>Zuidschermen</b><br>D. Keijzer P. v. der Werf <b>Broek</b><br>H. Muilman J. Muntjewerf <b>Koedijk & Huiswaard</b><br>Jan Beekmijer K. Duif <b>S. Pancras </b>&c.<br>Jb Brander Jan Knijn } <b>H.H. waard</b>",Noord Scherwou,1796-01-26,Noord-Scharwoude,Noord-Scharwoude,2749835.0,52.69833,4.81111,Netherlands,Alkmaar,False
3053,#facs_29_line_10,1795_Zalt_Kist,"<br>Den 2 Februarij. - Sneeuw, dooy en wind.<br><br>Het waszen van het water bleiv noch steeds aanhouden, zodat het overkomen ongemakkelijk wierd.<br><br>'s Avonds kwamen er 60 of 70 Franse emigranten, dames en heeren, aan, die men in <b>Noord-Holland </b>had gevangen genomen.<br><br>Om agt uure kregen wij noch een billet voor twee man, Zuilichemsche voerlieden, van welken één een gewezen jood was.<br><br>Twee der emigrante dames, zijnde de gravin de Noellie  met hare dochter, wierden bij den heer Bosch ingequartierd, welke het zeer hubsche menschen vond; de bischop bij Mr. Schass, de andere in <b>het huis van Glode </b>en op <b>het stadhuis</b>. De generale collecte van dezen dag was f 254.<br>",Noord-Holland,1795-02-02,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Zaltbommel,False
3054,#facs_86_r2l28,1796_Purm_Louw_04,"daar gevoegelijk te komen, zoo was hun meede diens#<br>tig dat zij de route van de voorige Comp: over <b>Purmer#</b><br><b>ende</b> namen, ten dien eijnde zond de Luijtent Lemker<br>de Knegt van Ten Tije van <b>het Tolhuijs</b> aan Burgemren<br>van<b> Purmerende </b>met een vriendelijke verzoek om door<br>deze Stad na <b>Noordholland</b> bij de andere Compn te mogen<br>marcheeren, zullende ten langste maar 2 Uuren in deze<br>Stad vertoeven, Burgemren waaren voor dat Volk bevreest<br>alzoo het maar een verloopen en wilde hoop Volks was,<br>daar men reets blijken van had gehoord, en dewijl dat ver¬<br>zoek zonder eenig geschrift van de Luijtent geschieden,",Noordholland,1787-10-04,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3055,#facs_95_r2l10,1796_Purm_Louw_04,"Op zondag, was het Nademidd: weder Vroed¬<br>schap, zoo werd 'er voorgesteld, om in de plaats<br>van d' Hr Burgemr S:  Appel dewelke Gecomit: Raad¬<br>(als plaats vervanger van d' Hr  C Coeck dewelke overled: was)<br>van het Collegie van Gec: Raaden in <b>W Friesland </b>en het<br><b>Noordr: quartier</b> geworden was; hebbende de Burgemr<br>Appel dewelke Gecommitt: Raad wegens <b>Holland</b><br>in het Ed Mog: Collegie ter Admiralitijt in <b>Friesland</b><br>was geweest, en van dat Ampt gedesisteerd heefd, om<br>Gecomm: Raad in <b>West Friesland </b>en het <b>N: qr </b>te werden,<br>dewijl nu het Ampt als Admiraliteijts Heer in",Noordr: quartier,1787-10-28,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Purmerend,False
3056,#facs_66_line_14,1797_Alkm_Anon,"<br><br><br>14 mai<br><br>Des avonds 5 uuren kwam hier weder in een battaljon <b>Frans</b> voetvolk à 800 man, blijvende een nagt bij de burgers, gaande 's morgens op diverse dorpen in <b>Noortholland</b>.<br><br>15<br><br>Dezen dag passeerde hierdoor een zeer groote train veldartillerij, gaande naar de duinkant.<br>",Noortholland,1795-05-14,Noord-Holland,Amsterdam,2759794.0,52.37403,4.88969,Netherlands,Alkmaar,False
3057,#facs_94_line_15,1802_Venl_Post,"Denzelfden dag werden te<b> Blerick</b> door 40 huzaren koebeesten weggehaald en in de stad gebracht, die daags daarna ten deele geslacht en ten deele naar <b>Bonn</b> gedreven zijn.<br><br>25. werd omgeklopt, de burgers moesten zich voorzien voor dubbele inkwartiering; 's avonds kwamen 800 man van<b> Maastricht.</b><br><br><br>26. vertrok ons garnizoen naar <b>Roermond</b> en zoo naar <b>Normandië in Frankrijk</b>.<br><br>Denzelfden dag arriveerden na middag wel 300 karren van de kanten van <b>Thienen (fr. Tirlemont)</b>,<b> Zoutleeuw (fr. Léau)</b>,<b> St. Truyden,</b> om tonnen met meel uit de schepen te laden en via<b> Coblentz </b>te varen. Arme schelmen! - Zoo duurde dit den 27., 28. en 29., alle dagen.<br><br>30. werden de aken, die van <b>Luik</b> met kolen gekomen waren en gelost hadden, in requisitie gesteld om geladen met zakken meel naar <b>Maastricht</b> te varen. Ik heb 4 karren kolen gekocht voor 10 gulden de kar.<br>In April zijn geweest 72 administratiën en 37 gestorvenen.",Normandië in Frankrijk,1795-04-26,Normandie,Normandy,11071621.0,49.19906,0.49988,France,Venlo,False
3058,#facs_213_line_16,1802_Venl_Post,"Well, Jozef van, leidekker † 55.<br>Werlinghof, leidekker, 11, † 72.<br>Wessem, mr. Herman Gerard van, advocaat 142.<br>Wessem, mr. Matthias van, raadsheer en momber 17, 18, 37, 48, 59, 64, † 70.<br>Wetten, Jacob van, landscommies 32.<br>Weyckmans Joannes W., kloosterling te <b>Nunhem</b> 151.<br>Wiersen Jacques, beëedigd priester uit <b>Beringen</b> 193.<br>Wijngaart, van den, provisor 84.<br>Willemsen Antoon Rochus, adjoint mun. 142.<br>Willemsen Theodoor, vicaris 59, 161, 193.<br>Willemsen Willem, raadsverwant 17, 62, † 69.",Nunhem,1788-12-01,,,,,,,Venlo,False
3059,#facs_168_line_3,1802_Venl_Post,"Jean van Oeyen 9 ventôse VI, 27 Febr. 1898.<br>Theodorus Willemsen 9 ventôse VI, 27 Febr. 1898.<br>Henri van Lin 9 ventôse VI, 27 Febr. 1898.<br>Jean François Richardt 10 ventôse VI, 28 Febr. 1898.<br>Pierre Frederix <b>Maestricht</b> 17 ventôse VI, 7 Maart 1898.<br>W.C. Lungstraz<b> Nymègue</b> 28 germ. VI, 17 April 1898.<br>Jacques Wiersen <b>Beringen</b> 8 floréal VI, 27 April 1898.<br>A.B. Boonen <b>Nymègue</b> 15 vendém. VII, 6 Oct. 1898.<br>Jean Stolk <b>Vierlingsbeek</b> 22 vendém. VII, 13 Oct. 1898.<br>J.F.v. Harencarspel <b>Nymègue</b> 13 brum. VII, 3 Nov. 1898.<br>J. Lucassen (Waasten?)<b> Raasten </b>24 brum. VII, 14 Nov. 1898.",Nymègue,1802-06-09,Nijmegen,Nijmegen,2750053.0,51.8425,5.85278,Netherlands,Venlo,False
3060,#facs_168_line_5,1802_Venl_Post,"Henri van Lin 9 ventôse VI, 27 Febr. 1898.<br>Jean François Richardt 10 ventôse VI, 28 Febr. 1898.<br>Pierre Frederix <b>Maestricht</b> 17 ventôse VI, 7 Maart 1898.<br>W.C. Lungstraz<b> Nymègue</b> 28 germ. VI, 17 April 1898.<br>Jacques Wiersen <b>Beringen</b> 8 floréal VI, 27 April 1898.<br>A.B. Boonen <b>Nymègue</b> 15 vendém. VII, 6 Oct. 1898.<br>Jean Stolk <b>Vierlingsbeek</b> 22 vendém. VII, 13 Oct. 1898.<br>J.F.v. Harencarspel <b>Nymègue</b> 13 brum. VII, 3 Nov. 1898.<br>J. Lucassen (Waasten?)<b> Raasten </b>24 brum. VII, 14 Nov. 1898.<br>Jean Godfried Keuller <b>Venlo </b>27 brum. VII, 17 Nov. 1898.<br>J.C.G. Qaack <b>Zetten </b>29 frim. VII, 19 Dec. 1898.",Nymègue,1802-06-09,Nijmegen,Nijmegen,2750053.0,51.8425,5.85278,Netherlands,Venlo,False
3061,#facs_168_line_7,1802_Venl_Post,"Pierre Frederix <b>Maestricht</b> 17 ventôse VI, 7 Maart 1898.<br>W.C. Lungstraz<b> Nymègue</b> 28 germ. VI, 17 April 1898.<br>Jacques Wiersen <b>Beringen</b> 8 floréal VI, 27 April 1898.<br>A.B. Boonen <b>Nymègue</b> 15 vendém. VII, 6 Oct. 1898.<br>Jean Stolk <b>Vierlingsbeek</b> 22 vendém. VII, 13 Oct. 1898.<br>J.F.v. Harencarspel <b>Nymègue</b> 13 brum. VII, 3 Nov. 1898.<br>J. Lucassen (Waasten?)<b> Raasten </b>24 brum. VII, 14 Nov. 1898.<br>Jean Godfried Keuller <b>Venlo </b>27 brum. VII, 17 Nov. 1898.<br>J.C.G. Qaack <b>Zetten </b>29 frim. VII, 19 Dec. 1898.<br>J.H.C. Esser <b>Wychen </b>15 floréal VII, 4 Mei 1899.<br>J.H. van Wyck<b> Nymègue </b>2 therm. VII, 20 Juli 1899.",Nymègue,1802-06-09,Nijmegen,Nijmegen,2750053.0,51.8425,5.85278,Netherlands,Venlo,False
3062,#facs_168_line_12,1802_Venl_Post,"J.F.v. Harencarspel <b>Nymègue</b> 13 brum. VII, 3 Nov. 1898.<br>J. Lucassen (Waasten?)<b> Raasten </b>24 brum. VII, 14 Nov. 1898.<br>Jean Godfried Keuller <b>Venlo </b>27 brum. VII, 17 Nov. 1898.<br>J.C.G. Qaack <b>Zetten </b>29 frim. VII, 19 Dec. 1898.<br>J.H.C. Esser <b>Wychen </b>15 floréal VII, 4 Mei 1899.<br>J.H. van Wyck<b> Nymègue </b>2 therm. VII, 20 Juli 1899.<br>J.G.A. Schroeder <b>Nymègue </b>16 therm. VII, 3 Aug. 1899.<br>Joh. Groll<b> Bemmel</b> 25 brum. VII, 15 Nov. 1899.<br>Math. Coenen ministre protestant (dominee) 19 vendém. IX, 11 Oct. 1800.<br>A. Hugen Exalto d'Almaras ministre du culte protestant 10 brum. IX, 1 Nov. 1800.<br>Adrien Junckers ministre du culte protestant 7 germinal IX, 28 Maart 1801.",Nymègue,1802-06-09,Nijmegen,Nijmegen,2750053.0,51.8425,5.85278,Netherlands,Venlo,False
3063,#facs_168_line_13,1802_Venl_Post,"J. Lucassen (Waasten?)<b> Raasten </b>24 brum. VII, 14 Nov. 1898.<br>Jean Godfried Keuller <b>Venlo </b>27 brum. VII, 17 Nov. 1898.<br>J.C.G. Qaack <b>Zetten </b>29 frim. VII, 19 Dec. 1898.<br>J.H.C. Esser <b>Wychen </b>15 floréal VII, 4 Mei 1899.<br>J.H. van Wyck<b> Nymègue </b>2 therm. VII, 20 Juli 1899.<br>J.G.A. Schroeder <b>Nymègue </b>16 therm. VII, 3 Aug. 1899.<br>Joh. Groll<b> Bemmel</b> 25 brum. VII, 15 Nov. 1899.<br>Math. Coenen ministre protestant (dominee) 19 vendém. IX, 11 Oct. 1800.<br>A. Hugen Exalto d'Almaras ministre du culte protestant 10 brum. IX, 1 Nov. 1800.<br>Adrien Junckers ministre du culte protestant 7 germinal IX, 28 Maart 1801.<br>",Nymègue,1802-06-09,Nijmegen,Nijmegen,2750053.0,51.8425,5.85278,Netherlands,Venlo,False
3064,#facs_28_line_1579522478842_1583,1808_Gent_Quic,"de volgende @@@@ het land van <b>Borkeny</b> <b>beveren</b> <b>land van Waes</b>, <b>Naesdonck</b><br><b>wylegem</b> <b>loo ten hulle</b> <b>Cruybeke dekel</b>, <b>heune</b>, <b>biergt,</b> <b>dender Windeke</b><br><b>Meyem</b>, <b>appelteire</b>, <b>jollaert</b>, <b>Lifferingen</b> <b>voorde</b>, <b>Santbergen hier</b> <b>oudegem</b><br><b>nieuw kerck</b>, <b>melchy welle</b>, <b>idergems erpe</b>, <b>grunninge</b>, <b>letterkanten</b><br>helligem, moerbeke<b> eenaemen</b> <b>neder eenaeme</b> <b>ankegem</b> <b>heusden</b><br>en <b>nys bongle</b>. Welckers<br>getal<br>te saemen heeft beloopen 14555 mannen<br>en voor vrywillige giffte te saemen gegeven tot 1697 gult rott<br>alle met met vaendels en Crygseerteeckenen<br> 3 8br. hebben al de metsers Cnegten kunnen eedt van trauwe aen hoog",nys bongle,1790-09-20,,,,,,,Ghent,False
3065,#facs_40_line_8,1802_Brus_Anon,"en hy was ook eenen kloecken volmaekten man.<br>26 september sag men in alle veroverde landen de republicaensche feesten<br>instellen.<br>5 october sag men andreas josephus jacqmin in de crimineele rechts-<br>banck verscheynen, synde horlogie maecker binnen de stad<br><b>Nyvel</b>, en is tot de straffe des doods gevonnist geweest, om<br>onderhandeling gehad te hebben met valsche assignaeten, en<br>de selve gecirculeert te hebben onder het gemeyn, ofte in't licht<br>gebragt. hy had in syn besit omtrend 8000 livers, alle van 50 st:<br>25 st:, en 15 st:, de welcke alle valsche waeren.<br>hy is dan van dit feyt ten vollen overtuygt geweest, en is nae",Nyvel,1794-10-05,Nijvel,Nivelles,2790101.0,50.59833,4.32848,Belgium,Brussel,False
3066,#facs_25_r1l34,1796_Purm_Louw_04,"zitplaatzen vervaerdigt worden, zullende<br>de Lootjes a 12 St. voor ijder ten behoeve van<br>de Huijszittende Armen, in de <b>Stads</b><br><b>Doelen</b> te bekomen zijn;<br>12 Julij, is alhier een Vrouw haar Man die<br>voor dood opgegeven was, uijt <b>O Indiën</b> 't huijs<br>gekomen zij was zederd 3 Jaaren getrouwd<br>met eenen Pr Bruijn een braaf Burger in<br>deze Stad, en leefde wel vergenoegd te zamen<br>Hij had gelukkig geene kinderen bij haar;<br>dewijl haar Man haar opeijschte, zoo heeft Hij",O Indiën,1785-07-12,Indonesia,Indonesia,1643084.0,-5.0,120.0,Indonesia,Purmerend,False
3067,#facs_25_r1l47,1796_Purm_Louw_04,"dewijl haar Man haar opeijschte, zoo heeft Hij<br>Haar aan haar man met het aangebragte geld<br>en goed zonder ijts meerder overgegeven, en zijn#<br>den 13 dito te zamen na <b>Amsterdm </b>vertrokken;<br>Hij was 17 Jaar oud toen Hij met haar trouwde en<br>is kort daar na naar <b>O: Indiën</b> vertrokken,<br>10<br>Kronijk van <b>Purmerende</b>.<br>1785<br>10 Sept: Is alhier het Nieuwe Geele Vaandel<br>aan de Burger Schutters gegeven",O: Indiën,1785-07-13,Indonesia,Indonesia,1643084.0,-5.0,120.0,Indonesia,Purmerend,False
3068,#facs_206_line_17,1802_Brus_Anon,"boomen door boord, die sy gebruykten tot een canon, waer voor <br>de <b>franschen </b>hunne moedwilligheyd siende, hun aenstonds achter-<br>-volgt hebben, alwaer veele dooden gebleven syn, en veele<br>dorpen beschaedigt, en familien geruineert.<br>jaqmain dan met synen aenhang van die om liggende<br>plaetsen verjaegt synde, heeft hem geretireert tuschen<b> oellien-</b><br><b>-berg</b> en <b>loven</b>, alwaer hy gekent synde is achtervolgt geweest<br>van eenige jandarmen, die hem g'antoureert hebbende in<br>eene herberge, en mynende uyt de selve te ontvluchten, is hy<br>geschoten geweest in synen bil met eenen kogel, dat hy aen-<br>-stonds gevallen is, en door kapt is geweest tot dat de dood gevolgt is.",oellien-,1799-07-31,,,,,,,Brussel,False
3069,#facs_14_line_13,1802_Venl_Post,"<br>15. schonk generaal Weinhuysen 10 pond vleesch en een mand aardappelen en wortelen, te zamen gekocht bij Jan Venhorst, kastelein in <b>‘'t Zwijnshoofd’ op de Markt</b>.<br><br>17. gaf <b>het klooster Minderbroeders</b> ook eenen vollen middag aan alle armen.<br><br>21. omtrent den middag veranderde het weder. <b>De Maas</b> begon den 23. sterk te zwellen (een ijsdam had zich <b>onder Velden</b> gevormd, K.) en den 24. kwam het water 's avonds even in de stad.<br><br>25. 's morgens was de waterhoogte 38 voet en 3 duim (3 duim lager dan in 1740, K.), bijna de heele stad was onder water; het stond op<b> de Groote Kerkstraat </b>tot aan <b>het Statenhuis</b>, en op <b>de Kleine Kerkstraat </b>tot aan<b> Caecilia</b>; <b>den halven hof van den pastoor </b>stond vol water en het begon in den kelder te komen .<br><br><br>Maart.",onder Velden,1784-02-23,Velden,Velden,2745717.0,51.41167,6.16806,Netherlands,Venlo,False
3070,#facs_25_r3l7,1808_Gent_Quic,"<b>herdsele</b>, <b>Cherscamp</b>, <b>Sint gooricke</b>, <b>gysegem</b>, <b>herdersem</b><br><b>Velsique</b> <b>neuwkercke</b> <b>Eyfsigem</b>, <b>Lemberge</b>, <b>moortseele</b> <b>sint teeveus</b><br><b>hesche</b>, <b>Sevenacker</b>, <b>tielrode</b> <b>Loochisti</b>,  <b>appels</b> <b>destelberge</b><br>en <b>beirvelde</b> <b>scheldewindeke</b> <b>baelegem</b> <b>sint antonius</b> <b>bosch¬</b><br><b>beken</b> <b>vinderhaute</b> <b>wyck</b> <b>belsele</b>, <b>sint leevem</b>, <b>vlieseele</b><br><b>baevegem</b>,  <b>eecke</b>, <b>gaveren</b>, <b>Semmerlacke</b>, <b>oomberge</b><br><b>Swynaerde</b> <b>seevergem</b> <b>sint denys</b> <b>afsnè</b> <b>ophasselt</b>, <b>smay</b><br><b>sint martens Lactem</b>, <b>wannegem</b> en <b>Lede</b>, waer van het<br>getal beloopt tot 50751 mannen welcke phien hebben<br>gegeven voor den staet voor vrjwillige gifte de some<br>Ƒ4890 gulden boven de giften van <b>Lockeren</b> door het gilde",oomberge,1790-07-19,Oomberge,Oombergen,2789811.0,50.89856,3.83344,Belgium,Ghent,False
3071,#facs_103_r1l1,1787_Gent_Anon_01,in het selve iaer 1774 is<br>op den 25 iunius binnen <br><b>gent</b> gearriveert met de<br>baerge van <b>brugge </b>max¬<br>imilianus franciscus derden<br>aerdts-hertogh van <b>oos¬</b><br><b>tenryck</b> hy wiert verwil¬<br>lecomt van den eerweer¬<br>digsten heer govardus<br>gerardus van <b>eersel</b><br>bisschop van <b>gent </b>met,oos¬,1774-06-25,Oostenrijk,Austria,2782113.0,47.33333,13.33333,Austria,Ghent,False
3072,#facs_15_line_1579520614072_596,1808_Gent_Quic,zijn opgebracht en gevangen gestelt<br>dito<br>sijnde volgende daegen syn de boeren gewapent<br>des avonts in de stad gecomen ter hulpe<br>van <b>drongen </b><b>maria Kerck</b> <b>somergen</b> <b>ansbeke</b> <b>nevel</b><br><b>Oost</b><br><b>Winssel</b><br><b>slyne</b> <b>waerschot </b>en andere<br>te saemen ontrent de 4 a 500 mannen<br>dito 22:<br>is de stad <b>Brugge</b> door de patrioten jngenomen,Oost,1789-11-17,Osten,Osten,2856791.0,53.85,13.2,Germany,Ghent,False
